tile_path,mask_path,county,label,augment,split
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000009728-0000004864_04_15.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000009728-0000004864_04_15.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000009728-0000000000_04_04.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000009728-0000000000_04_04.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_12_13.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_12_13.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000000000_04_14.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000000000_04_14.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_11_14.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_11_14.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_51_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_51_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_16_16.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_16_16.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_18_13.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_18_13.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_10_06.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_10_06.tif,Yiyuan,0,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000004864-0000000000_14_18.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000004864-0000000000_14_18.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000004864_07_09.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000004864_07_09.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_15_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_15_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_02_15.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_02_15.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_11_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_11_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000000000_17_18.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000000000_17_18.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_01_17.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_01_17.tif,Yiyuan,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Xinxiang_augmentation_16_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Xinxiang_augmentation_16_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Xinxiang_augmentation_7_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Xinxiang_augmentation_7_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Qingyang_augmentation_1_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Qingyang_augmentation_1_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_02_06.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_02_06.tif,Daming,1,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000000000_04_09.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000000000_04_09.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_17_05.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_17_05.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Yanjin_with_indices\s2_Yanjin-0000000000-0000000000_17_15.tif,D:\solar-data-china\tiles\Yanjin_mask\s2_Yanjin-0000000000-0000000000_17_15.tif,Yanjin,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000000000-0000000000_17_06.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000000000-0000000000_17_06.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000000000_01_19.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000000000_01_19.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_15_02.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_15_02.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000000000_12_13.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000000000_12_13.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000009728-0000000000_01_14.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000009728-0000000000_01_14.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_11_09.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_11_09.tif,Daming,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_1_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_1_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yanjin_with_indices\s2_Yanjin-0000000000-0000000000_14_07.tif,D:\solar-data-china\tiles\Yanjin_mask\s2_Yanjin-0000000000-0000000000_14_07.tif,Yanjin,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_07_02.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_07_02.tif,Hanbin,1,True,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_16_09.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_16_09.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000000000-0000000000_08_04.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000000000-0000000000_08_04.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000000000_14_11.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000000000_14_11.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Handan_augmentation_26_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Handan_augmentation_26_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000004864-0000000000_05_16.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000004864-0000000000_05_16.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000000000-0000000000_17_19.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000000000-0000000000_17_19.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_05_15.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_05_15.tif,Daming,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000000000-0000004864_18_17.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000000000-0000004864_18_17.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_LiangshanYi_augmentation_8_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_LiangshanYi_augmentation_8_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_02_04.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_02_04.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_13_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_13_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000004864_11_04.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000004864_11_04.tif,Yiyuan,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000004864_03_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000004864_03_04.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_24_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_24_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_56_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_56_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_10_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_10_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_12_06.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_12_06.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000004864-0000004864_04_03.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000004864-0000004864_04_03.tif,Yiyuan,0,False,train
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000004864_14_01.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000004864_14_01.tif,Baihe,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_16_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_16_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000004864_08_03.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000004864_08_03.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_2_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_2_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000000000-0000000000_07_04.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000000000-0000000000_07_04.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000000000_16_09.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000000000_16_09.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000000000-0000004864_17_01.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000000000-0000004864_17_01.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000004864_13_05.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000004864_13_05.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000004864_19_05.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000004864_19_05.tif,Yiyuan,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000000000-0000004864_08_08.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000000000-0000004864_08_08.tif,Cao,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_37_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_37_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_16_12.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_16_12.tif,Baihe,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_11_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_11_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000004864-0000000000_17_10.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000004864-0000000000_17_10.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000004864-0000004864_16_06.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000004864-0000004864_16_06.tif,Gushi,1,True,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000004864-0000004864_10_02.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000004864-0000004864_10_02.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_13_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_13_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_17_07.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_17_07.tif,Yiyuan,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_11_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_11_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Shuangfeng_with_indices\s2_Shuangfeng-0000000000-0000000000_09_06.tif,D:\solar-data-china\tiles\Shuangfeng_mask\s2_Shuangfeng-0000000000-0000000000_09_06.tif,Shuangfeng,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000004864-0000000000_19_03.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000004864-0000000000_19_03.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000004864-0000004864_07_09.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000004864-0000004864_07_09.tif,Cao,1,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000004864-0000000000_08_02.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000004864-0000000000_08_02.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Yuechi_with_indices\s2_Yuechi-0000000000-0000000000_11_08.tif,D:\solar-data-china\tiles\Yuechi_mask\s2_Yuechi-0000000000-0000000000_11_08.tif,Yuechi,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000000000-0000000000_12_14.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000000000-0000000000_12_14.tif,Cao,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000000000_11_14.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000000000_11_14.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_13_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_13_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Jingyang_with_indices\s2_Jingyang-0000000000-0000000000_01_06.tif,D:\solar-data-china\tiles\Jingyang_mask\s2_Jingyang-0000000000-0000000000_01_06.tif,Jingyang,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_19_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_19_04.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000004864-0000004864_15_01.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000004864-0000004864_15_01.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Sheqi_with_indices\s2_Sheqi-0000000000-0000000000_10_08.tif,D:\solar-data-china\tiles\Sheqi_mask\s2_Sheqi-0000000000-0000000000_10_08.tif,Sheqi,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000004864_17_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000004864_17_06.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000004864_09_04.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000004864_09_04.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000004864-0000000000_07_18.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000004864-0000000000_07_18.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_06_09.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_06_09.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Sheqi_with_indices\s2_Sheqi-0000000000-0000000000_03_18.tif,D:\solar-data-china\tiles\Sheqi_mask\s2_Sheqi-0000000000-0000000000_03_18.tif,Sheqi,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000004864-0000000000_04_10.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000004864-0000000000_04_10.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_04_03.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_04_03.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000004864_14_14.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000004864_14_14.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000000000-0000004864_05_12.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000000000-0000004864_05_12.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Sheqi_with_indices\s2_Sheqi-0000000000-0000000000_02_11.tif,D:\solar-data-china\tiles\Sheqi_mask\s2_Sheqi-0000000000-0000000000_02_11.tif,Sheqi,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000009728-0000004864_04_02.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000009728-0000004864_04_02.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000000000_11_15.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000000000_11_15.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000004864-0000004864_03_06.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000004864-0000004864_03_06.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_14_07.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_14_07.tif,Daming,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_19_16.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_19_16.tif,Yiyuan,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_14_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_14_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_14_06.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_14_06.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000004864-0000000000_19_11.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000004864-0000000000_19_11.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000009728-0000000000_04_09.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000009728-0000000000_04_09.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000004864_17_10.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000004864_17_10.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000000000-0000004864_02_15.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000000000-0000004864_02_15.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_34_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_34_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_12_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_12_04.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_13_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_13_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Shuangfeng_with_indices\s2_Shuangfeng-0000000000-0000000000_16_06.tif,D:\solar-data-china\tiles\Shuangfeng_mask\s2_Shuangfeng-0000000000-0000000000_16_06.tif,Shuangfeng,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_06_14.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_06_14.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000000000_01_05.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000000000_01_05.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_15_03.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_15_03.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_24_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_24_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_14_13.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_14_13.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000000000_02_06.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000000000_02_06.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000004864_08_05.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000004864_08_05.tif,Baihe,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000000000-0000004864_17_10.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000000000-0000004864_17_10.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_16_08.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_16_08.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000004864_04_02.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000004864_04_02.tif,Baihe,0,False,train
D:\solar-data-china\tiles\Yuechi_with_indices\s2_Yuechi-0000000000-0000000000_07_13.tif,D:\solar-data-china\tiles\Yuechi_mask\s2_Yuechi-0000000000-0000000000_07_13.tif,Yuechi,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000009728-0000000000_04_13.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000009728-0000000000_04_13.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_10_17.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_10_17.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000004864-0000000000_06_16.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000004864-0000000000_06_16.tif,Cao,1,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000004864_10_05.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000004864_10_05.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_15_07.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_15_07.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_10_19.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_10_19.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000000000-0000004864_17_05.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000000000-0000004864_17_05.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000000000_19_04.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000000000_19_04.tif,LanpingBaiandPumi,0,False,train
