tile_path,mask_path,county,label
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_10_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_10_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_10_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_10_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_11_01.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_11_01.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_11_02.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_11_02.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_11_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_11_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_11_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_11_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_11_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_11_05.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_12_01.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_12_01.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_12_02.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_12_02.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_12_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_12_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_12_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_12_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_12_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_12_05.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_13_01.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_13_01.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_13_02.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_13_02.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_13_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_13_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_13_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_13_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_13_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_13_05.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_13_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_13_06.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_14_01.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_14_01.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_14_02.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_14_02.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_14_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_14_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_14_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_14_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_14_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_14_05.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_14_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_14_06.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_15_01.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_15_01.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_15_02.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_15_02.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_15_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_15_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_15_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_15_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_15_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_15_05.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_15_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_15_06.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_16_01.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_16_01.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_16_02.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_16_02.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_16_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_16_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_16_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_16_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_16_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_16_05.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_16_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_16_06.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_17_01.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_17_01.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_17_02.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_17_02.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_17_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_17_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_17_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_17_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_17_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_17_05.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_18_01.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_18_01.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_18_02.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_18_02.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_18_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_18_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_18_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_18_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_19_01.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_19_01.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_19_02.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_19_02.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_19_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_19_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000009728_19_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000009728_19_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_05.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_06.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_07.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_07.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_08.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_08.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_09.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_09.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_10.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_10.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_11.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_11.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_12.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_12.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_13.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_13.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_14.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_14.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_15.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_15.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_16.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_16.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_17.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_17.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_18.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_18.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_19.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_19.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_06.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_07.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_07.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_08.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_08.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_09.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_09.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_10.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_10.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_11.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_11.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_12.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_12.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_13.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_13.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_14.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_14.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_15.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_15.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_16.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_16.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_17.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_17.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_18.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_18.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_02_19.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_02_19.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_05.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_06.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_07.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_07.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_08.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_08.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_09.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_09.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_10.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_10.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_11.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_11.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_12.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_12.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_13.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_13.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_14.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_14.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_15.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_15.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_16.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_16.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_17.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_17.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_18.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_18.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_03_19.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_03_19.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_05.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_06.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_07.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_07.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_08.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_08.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_09.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_09.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_10.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_10.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_11.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_11.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_12.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_12.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_13.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_13.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_14.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_14.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_15.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_15.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_16.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_16.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_17.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_17.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_18.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_18.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_04_19.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_04_19.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_03.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_04.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_05.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_05.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_06.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_07.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_07.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_08.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_08.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_09.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_09.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_10.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_10.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_11.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_11.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_12.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_12.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_13.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_13.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_14.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_14.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_15.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_15.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_16.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_16.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_17.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_17.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_18.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_18.tif,Yuanling,0
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_05_19.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_05_19.tif,Yuanling,0
